Data;Medo;Alegria;Tristeza;Confianca;Raiva;Antecipacao;Desgosto;Surpresa;Polaridade
12/10/2019;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN
13/10/2019;0.25;0;0;0.25;0;0.25;0;0.25;50
14/10/2019;0.25;0;0.25;0;0;0;0.25;0.25;50
15/10/2019;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN
19/10/2019;0.1333;0.0667;0.1333;0.2667;0.1333;0.0667;0.0667;0.1333;66.66666667
20/10/2019;0.25;0;0.25;0.5;0;0;0;0;75
21/10/2019;0;0.33333333;0;0.33333333;0;0.33333333;0;0;50
23/10/2019;0.125;0;0;0.25;0.25;0.125;0.25;0;66.66666667
24/10/2019;0.16668333;0;0;0.16668333;0.16668333;0;0.49995;0;50
25/10/2019;0;0;1;0;0;0;0;0;100
27/10/2019;0.2;0;0.2;0.2;0.2;0;0.1;0.1;66.66666666
28/10/2019;0.21427857;0;0.07139286;0.21427857;0.14288571;0.14288571;0.14288571;0.07139286;57.14
29/10/2019;0.28567143;0;0.42855714;0;0.14288571;0;0.14288571;0;60.00279994
30/10/2019;0.2;0.1;0.15;0.125;0.2;0.05;0.125;0.05;47.82608695
31/10/2019;0.4;0;0;0.2;0.2;0.2;0;0;33.33333333
01/11/2019;0.26322632;0;0.21052105;0.05260526;0.15791579;0.05260526;0.21052105;0.05260526;49.99049972
02/11/2019;0.22222222;0.0370037;0.25932593;0.14811481;0.14811481;0.0370037;0.07410741;0.07410741;61.11611161
04/11/2019;0;0;0;0.6667;0;0;0.3333;0;100
06/11/2019;0.4;0;0.1333;0.0667;0.4;0;0;0;33.33333334
07/11/2019;0.16668333;0;0.49995;0;0.16668333;0;0.16668333;0;74.99625019
08/11/2019;0.5;0;0;0.5;0;0;0;0;50
13/11/2019;0.3125;0;0;0.125;0.4375;0;0;0.125;28.57142857
17/11/2019;0;0.22222222;0;0.22222222;0.11111111;0.22222222;0.11111111;0.11111111;50
20/11/2019;0.4;0;0;0.6;0;0;0;0;60
23/11/2019;0.33333333;0;0.33333333;0;0.33333333;0;0;0;50
25/11/2019;0.33333333;0;0.33333333;0;0;0;0.33333333;0;50
28/11/2019;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN
30/11/2019;0.16671667;0.09520952;0.07140714;0.1190119;0.1190119;0.19051905;0.14291429;0.09520952;42.09595401
01/12/2019;0.2581;0.0323;0.0645;0.1935;0.0968;0.129;0.2258;0;47.04595185
02/12/2019;0.33333333;0;0;0.33333333;0;0;0.33333333;0;50
03/12/2019;0.1852;0.037;0;0.4074;0.1111;0.0741;0.1111;0.0741;64.70775095
04/12/2019;0.18583717;0.06191238;0.13272655;0.22124425;0.115023;0.07081416;0.12392478;0.0885177;58.82646316
05/12/2019;0.14808519;0.07409259;0.11108889;0.25927407;0.18518148;0.07409259;0.07409259;0.07409259;62.5042187
06/12/2019;0.33333333;0;0;0.33333333;0;0.33333333;0;0;50
07/12/2019;0.6667;0;0;0.3333;0;0;0;0;33.33
08/12/2019;0.19051905;0.09520952;0.19051905;0.23812381;0.04760476;0.04760476;0.09520952;0.09520952;60.00279994
09/12/2019;0;0;0.5;0.5;0;0;0;0;100
10/12/2019;0.5;0;0;0.5;0;0;0;0;50
13/12/2019;0.25;0;0.125;0.125;0.125;0;0.125;0.25;50
16/12/2019;0.11111111;0.11111111;0.11111111;0.11111111;0.22222222;0.11111111;0.22222222;0;50
17/12/2019;0.16668333;0;0;0.49995;0;0.16668333;0;0.16668333;74.99625019
19/12/2019;0.1219878;0.02439756;0.24387561;0.19508049;0.07319268;0.09759024;0.17068293;0.07319268;74.99145883
20/12/2019;1;0;0;0;0;0;0;0;0
23/12/2019;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN
29/12/2019;0;0.1667;0.3333;0.1667;0;0;0.3333;0;74.99625018
31/12/2019;0.3125;0.0625;0.125;0.0625;0.3125;0.0625;0.0625;0;33.33333333
02/01/2020;0.5;0;0;0.5;0;0;0;0;50
03/01/2020;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN
04/01/2020;0.5;0;0;0;0.5;0;0;0;0
05/01/2020;0.23084617;0.07691538;0.15383077;0.15383077;0.15383077;0.07691538;0.07691538;0.07691538;49.9918747
