Data;Medo;Alegria;Tristeza;Confianca;Raiva;Antecipacao;Desgosto;Surpresa;Polaridade
10/05/2021;0.2108;0.0452;0.1742;0.1462;0.1462;0.1032;0.1269;0.0473;55.58639834
11/05/2021;0.2087;0.0564;0.2087;0.1325;0.1522;0.0748;0.1129;0.0538;56.27577107
12/05/2021;0.22252225;0.04390439;0.17421742;0.1830183;0.13321332;0.08350835;0.11421142;0.04540454;57.28030789
13/05/2021;0.19971997;0.03590359;0.19471947;0.13671367;0.14811481;0.09770977;0.1260126;0.06110611;58.44797178
14/05/2021;0.2018;0.0513;0.1977;0.1416;0.1595;0.0708;0.1155;0.0618;57.27548953
15/05/2021;0.2077;0.0266;0.2053;0.087;0.1618;0.0749;0.1449;0.0918;55.50702621
16/05/2021;0.2012;0.0427;0.1982;0.1494;0.1707;0.0427;0.1372;0.0579;58.76584953
17/05/2021;0.2;0.0368;0.177;0.1172;0.1793;0.0759;0.1517;0.0621;55.40489642
18/05/2021;0.20742074;0.04790479;0.17021702;0.17291729;0.1090109;0.09840984;0.1250125;0.06910691;57.33622995
19/05/2021;0.23265347;0.0494901;0.20785843;0.1039792;0.12377524;0.09408118;0.1039792;0.08418316;52.49957911
20/05/2021;0.2157;0.0417;0.1936;0.1373;0.1593;0.0686;0.1176;0.0662;56.24681285
21/05/2021;0.20927907;0.05119488;0.16048395;0.1929807;0.13488651;0.07909209;0.11158884;0.06049395;57.57328991
22/05/2021;0.17818218;0.05589441;0.17288271;0.14628537;0.16488351;0.09569043;0.11438856;0.07179282;57.6902223
23/05/2021;0.1946;0.0628;0.1987;0.1192;0.1548;0.0962;0.1088;0.0649;55.25812619
24/05/2021;0.23167683;0.03229677;0.19938006;0.14078592;0.1289871;0.08209179;0.15248475;0.03229677;56.30585898
25/05/2021;0.1934;0.0407;0.1807;0.1959;0.1069;0.1018;0.1323;0.0483;61.66693957
26/05/2021;0.2193;0.0307;0.1816;0.125;0.1368;0.0849;0.1274;0.0943;55.08444125
27/05/2021;0.214;0.0287;0.1652;0.2067;0.1378;0.0622;0.1256;0.0598;60.5109014
28/05/2021;0.21577842;0.04439556;0.18988101;0.15908409;0.14178582;0.07769223;0.11338866;0.0579942;57.28824688
