Data;Medo;Alegria;Tristeza;Confianca;Raiva;Antecipacao;Desgosto;Surpresa;Polaridade
15/09/2019;0;0;0;0.6667;0;0;0.3333;0;100
16/09/2019;0.23082308;0.07690769;0.15381538;0.07690769;0.07690769;0.30773077;0;0.07690769;42.84918276
20/09/2019;0.375;0;0.25;0.125;0.125;0;0.125;0;50
23/09/2019;0;0;0;0;1;0;0;0;NAN
24/09/2019;0.25;0;0.125;0.125;0.25;0.125;0.125;0;50
25/09/2019;0.04349565;0.0869913;0.04349565;0.39126087;0.04349565;0.17388261;0.13038696;0.0869913;76.91491244
26/09/2019;0.22222222;0;0.22222222;0;0.33333333;0;0.11111111;0.11111111;50
01/10/2019;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN
02/10/2019;0.1667;0;0.1667;0.1111;0.1111;0.1111;0.2222;0.1111;62.49718785
04/10/2019;0;0;0.25;0.25;0;0.25;0.25;0;100
09/10/2019;0.5;0;0;0.5;0;0;0;0;50
10/10/2019;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN
11/10/2019;0.16668333;0.16668333;0;0.49995;0;0.16668333;0;0;59.99520038
12/10/2019;0;0;0;0.75;0;0.25;0;0;100
16/10/2019;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN
18/10/2019;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN
19/10/2019;0;0;0;0;1;0;0;0;NAN
21/10/2019;0.2308;0.0256;0.1538;0.2308;0.1282;0.1026;0.1026;0.0256;60
22/10/2019;0.2308;0;0.0769;0.1538;0.2308;0;0.2308;0.0769;49.98916576
23/10/2019;0.11761176;0;0.17651765;0.11761176;0.17651765;0;0.35293529;0.05880588;71.4355113
24/10/2019;0.1010101;0.12121212;0.13131313;0.15151515;0.12121212;0.18181818;0.1010101;0.09090909;56
25/10/2019;0.2256;0.0752;0.1504;0.1353;0.0977;0.0977;0.1429;0.0752;48.71270247
26/10/2019;0.1724;0.0345;0.2414;0.1724;0.1552;0.0517;0.1207;0.0517;66.66666667
27/10/2019;0;0.0714;0;0.4286;0;0.0714;0.2143;0.2143;85.72
28/10/2019;0.19231923;0.05770577;0.19231923;0.07690769;0.21152115;0.15381538;0.09620962;0.01920192;51.84899846
29/10/2019;0.25;0;0.25;0.0714;0.1786;0.0357;0.1429;0.0714;56.24781239
30/10/2019;0.20447955;0.06819318;0.15908409;0.13638636;0.15908409;0.04549545;0.13638636;0.09089091;52.0063358
31/10/2019;0.23084617;0.07691538;0.15383077;0.07691538;0.15383077;0.15383077;0.07691538;0.07691538;42.84918303
01/11/2019;0.3;0;0.3;0.1;0.1;0.1;0.1;0;57.14285715
02/11/2019;0.1667;0;0.3333;0;0;0.3333;0.1667;0;66.66
03/11/2019;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN
04/11/2019;0.13038696;0.04349565;0.26087391;0.04349565;0.17388261;0.0869913;0.21737826;0.04349565;63.64206565
05/11/2019;0.6667;0;0;0;0;0.3333;0;0;0
07/11/2019;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN
08/11/2019;0.0714;0.1429;0.0714;0.4286;0;0.0714;0.1429;0.0714;69.99860002
10/11/2019;0.125;0.25;0;0.25;0.125;0.125;0;0.125;40
11/11/2019;0.14288571;0.14288571;0;0;0.28567143;0.14288571;0.28567143;0;0
12/11/2019;0.27777222;0;0.11108889;0.05559444;0.44435556;0;0.05559444;0.05559444;37.50281215
13/11/2019;0.2093;0.0233;0.093;0.1628;0.186;0.0465;0.2326;0.0465;52.37510237
14/11/2019;0.12328767;0.08219178;0.12328767;0.20547945;0.09589041;0.15068493;0.10958904;0.10958904;61.53846154
15/11/2019;0.2727;0.0682;0.0909;0.1364;0.1136;0.0909;0.1591;0.0682;40.00351989
16/11/2019;0.2143;0.0476;0.1667;0.0714;0.2381;0.0476;0.1429;0.0714;47.62
17/11/2019;0.1765;0.1176;0.0588;0.1765;0.1765;0.0588;0.1765;0.0588;44.44654326
18/11/2019;0.16668333;0.08329167;0.16668333;0.16668333;0.16668333;0;0.249975;0;57.14775454
20/11/2019;0;0;0;0;0.25;0.25;0.5;0;NAN
21/11/2019;0.22222222;0;0;0.33333333;0.11111111;0;0.33333333;0;60
22/11/2019;0.25;0;0.125;0.25;0.125;0;0.25;0;60
23/11/2019;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN
25/11/2019;0.11111111;0;0.22222222;0.22222222;0.22222222;0;0.22222222;0;80
28/11/2019;0.24137586;0.03449655;0.20687931;0.0689931;0.10338966;0.03449655;0.27587241;0.03449655;50
29/11/2019;0.36363636;0;0.09090909;0.18181818;0.18181818;0;0.09090909;0.09090909;42.85714286
30/11/2019;0;0;0;1;0;0;0;0;100
01/12/2019;0.17948205;0;0.10258974;0.20507949;0.07689231;0.05129487;0.28207179;0.10258974;63.15681445
02/12/2019;0.2222;0;0.1111;0.2778;0.1667;0;0.2222;0;63.6393389
03/12/2019;0.2632;0.0526;0.1579;0.1579;0;0.0526;0.1579;0.1579;50
04/12/2019;0;0;0;1;0;0;0;0;100
05/12/2019;0.15381538;0.15381538;0.07690769;0.23082308;0.07690769;0.07690769;0.23082308;0;50.00812612
06/12/2019;0.4;0;0;0;0;0.4;0;0.2;0
08/12/2019;0;0;0.5;0.5;0;0;0;0;100
09/12/2019;0.05;0.1;0.2;0.35;0;0.1;0.1;0.1;78.57142857
10/12/2019;0.16668333;0;0.16668333;0.16668333;0.249975;0;0.249975;0;66.66666666
11/12/2019;0.5;0;0;0.25;0.25;0;0;0;33.33333333
13/12/2019;1;0;0;0;0;0;0;0;0
14/12/2019;0.22222222;0;0;0.22222222;0.11111111;0.11111111;0.22222222;0.11111111;50
16/12/2019;0.16668333;0;0.16668333;0.16668333;0;0.33326667;0.16668333;0;66.66666666
18/12/2019;0.2;0.1;0.1;0.1;0.2;0.1;0.1;0.1;40
20/12/2019;0.2;0;0;0.2;0;0.2;0.2;0.2;50
21/12/2019;0;0;0;1;0;0;0;0;100
26/12/2019;0;0.25;0;0.25;0;0.5;0;0;50
31/12/2019;0;0;0;0;0;0;1;0;NAN
03/01/2020;0.2174;0.1304;0.1304;0.3478;0.087;0.0435;0;0.0435;57.89346247
04/01/2020;0.5;0;0.1429;0.0714;0.2857;0;0;0;30.00139997
06/01/2020;0.33333333;0;0.33333333;0;0.33333333;0;0;0;50
07/01/2020;0.22222222;0.11111111;0;0.22222222;0.22222222;0;0.22222222;0;40
08/01/2020;0.125;0.125;0.1875;0.125;0.0625;0.0625;0.1875;0.125;55.55555555
09/01/2020;0;0;0;0;0;0;0;1;NAN
10/01/2020;0;0;0;0;0;1;0;0;NAN
15/01/2020;0.26667333;0.06669333;0.06669333;0.33326667;0.13328667;0.06669333;0;0.06669333;54.54049632
16/01/2020;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN
17/01/2020;0.2;0;0.2;0;0;0;0.6;0;50
18/01/2020;0.3333;0;0.1667;0.3333;0;0;0.1667;0;60.00240009
20/01/2020;0.3571;0;0.1429;0.0714;0.2143;0;0.1429;0.0714;37.50437522
22/01/2020;0;0;0;0;0;1;0;0;NAN
24/01/2020;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN
25/01/2020;0.08330833;0.16671667;0;0.58335834;0;0.08330833;0;0.08330833;69.99880031
26/01/2020;0;0;0.16668333;0.33326667;0;0.16668333;0.16668333;0.16668333;100
27/01/2020;0.2667;0.1333;0.1333;0;0.0667;0.2;0.1333;0.0667;24.99531221
28/01/2020;0.24392439;0.02440244;0.14631463;0.14631463;0.02440244;0.19511951;0.14631463;0.07320732;52.16616152
29/01/2020;0.2857;0;0.2143;0.0714;0.1429;0.2143;0.0714;0;50
30/01/2020;0.21873438;0.09377187;0.12496251;0.21873438;0.09377187;0.09377187;0.12496251;0.03129061;52.37659941
31/01/2020;0.3077;0.0385;0.1154;0.1346;0.2115;0.0192;0.1731;0;41.9322375
01/02/2020;0.22725455;0.0454909;0.16666667;0.19696061;0.13637273;0.10607878;0.06058788;0.06058788;57.14061318
02/02/2020;0.28124375;0.03129374;0.124975;0.31243751;0.03129374;0.09378124;0;0.124975;58.32555637
03/02/2020;0.2297;0.0541;0.1216;0.1081;0.1757;0.0946;0.1081;0.1081;44.73222979
04/02/2020;0.250025;0;0.20832083;0.08330833;0.14581458;0.18751875;0.10421042;0.02080208;53.84047268
05/02/2020;0.4;0;0.1333;0.1333;0.2;0.0667;0;0.0667;39.9939994
06/02/2020;0.249975;0.03129687;0.1249875;0.09379062;0.06249375;0.18748125;0.18748125;0.06249375;43.75124975
07/02/2020;0;0;0;1;0;0;0;0;100
08/02/2020;0;0;0.3333;0;0;0;0;0.6667;100
