Data;Medo;Alegria;Tristeza;Confianca;Raiva;Antecipacao;Desgosto;Surpresa;Polaridade
15/05/2019;0.21672167;0.04170417;0.20832083;0.13331333;0.18331833;0.05830583;0.10831083;0.050005;56.93333334
16/05/2019;0.1834;0.083;0.2009;0.1223;0.1266;0.0873;0.131;0.0655;54.81682497
17/05/2019;0.1848;0.0761;0.2391;0.1087;0.1087;0.087;0.1413;0.0543;57.1381633
18/05/2019;0.1613;0.0645;0.1613;0.1935;0.1613;0.0645;0.0968;0.0968;61.10919739
19/05/2019;0.13848615;0.10768923;0.13848615;0.09229077;0.10768923;0.15378462;0.12308769;0.13848615;48.38574423
20/05/2019;0.3;0;0.35;0.05;0.125;0;0.125;0.05;57.14285714
21/05/2019;0.20592059;0.20592059;0.02940294;0.29412941;0;0.11761176;0.05880588;0.08820882;43.99564803
22/05/2019;0.22217778;0;0.11108889;0.16668333;0.11108889;0.05559444;0.27777222;0.05559444;55.56
23/05/2019;0.24442444;0.06670667;0.17781778;0.13331333;0.13331333;0.04440444;0.11111111;0.08890889;50
24/05/2019;0.2105;0;0.3684;0.2105;0.1053;0;0.1053;0;73.33417785
25/05/2019;0.3333;0;0;0.6667;0;0;0;0;66.67
26/05/2019;0;0.16666667;0.16666667;0.16666667;0;0.16666667;0.16666667;0.16666667;66.66666666
27/05/2019;0.15151515;0.06060606;0.18181818;0.15151515;0.18181818;0.12121212;0.09090909;0.06060606;61.11111111
28/05/2019;0.2;0.1;0.1;0.4;0;0.1;0;0.1;62.5
29/05/2019;0.25;0;0.125;0.25;0.125;0.125;0;0.125;60
30/05/2019;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN
31/05/2019;0.1875;0.25;0.0625;0.25;0.0625;0.0625;0.0625;0.0625;41.66666666
01/06/2019;0.2299;0.0575;0.1724;0.2184;0.1149;0.0345;0.1379;0.0345;57.62312002
02/06/2019;0.1905;0.0635;0.2381;0.127;0.0635;0.0952;0.1587;0.0635;58.97270231
03/06/2019;0.23084617;0.07691538;0.07691538;0.15383077;0.15383077;0.07691538;0.15383077;0.07691538;42.84918303
04/06/2019;0.15383077;0.07691538;0.07691538;0.30776155;0.07691538;0.15383077;0.07691538;0.07691538;62.50609418
05/06/2019;0.23082308;0.02560256;0.15381538;0.07690769;0.23082308;0.02560256;0.17951795;0.07690769;47.361938
06/06/2019;0.21737826;0.13038696;0.17388261;0.21737826;0.04349565;0.0869913;0.0869913;0.04349565;52.94276823
07/06/2019;0.1429;0.1429;0.1429;0.0952;0.1905;0.0952;0.0952;0.0952;45.44760451
08/06/2019;0.15381538;0.15381538;0.19231923;0.07690769;0.11541154;0.11541154;0.11541154;0.07690769;46.67128987
09/06/2019;0.3;0;0.2;0.1;0.1;0.1;0.1;0.1;50
10/06/2019;0.17761776;0.06580658;0.15131513;0.25662566;0.11841184;0.05920592;0.11181118;0.05920592;62.62858897
11/06/2019;0.22935413;0.0504899;0.16966607;0.16056789;0.16056789;0.0504899;0.11927614;0.05958808;54.12979413
12/06/2019;0.2338;0.0325;0.1818;0.1623;0.1429;0.0519;0.1364;0.0584;56.37287025
13/06/2019;0.2075;0.0566;0.1887;0.0755;0.1698;0.0943;0.1321;0.0755;50.00946432
14/06/2019;0.14288571;0.07139286;0.14288571;0.21427857;0.07139286;0.21427857;0.14288571;0;62.50218722
