Data;Medo;Alegria;Tristeza;Confianca;Raiva;Antecipacao;Desgosto;Surpresa;Polaridade
25/06/2021;0.24;0.04;0.18;0.14;0.18;0.02;0.16;0.04;53.33333333
26/06/2021;0.2;0;0.3;0.2;0.1;0;0.2;0;71.42857143
28/06/2021;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN
01/07/2021;0.3158;0;0.2105;0.0526;0.2632;0;0.1579;0;45.44826395
03/07/2021;0.14287143;0.07138572;0.14287143;0.14287143;0.14287143;0.07138572;0.14287143;0.14287143;57.14857086
04/07/2021;0;0.16668333;0.16668333;0.49995;0;0;0.16668333;0;79.99760019
06/07/2021;0.1429;0.0714;0.2143;0.0714;0.2143;0.0714;0.1429;0.0714;57.14
09/07/2021;0.5;0;0;0.25;0;0.25;0;0;33.33333333
10/07/2021;0.11761176;0.05880588;0.23532353;0.17651765;0.17651765;0.05880588;0.05880588;0.11761176;70.01020061
14/07/2021;0.21277872;0.04259574;0.27657234;0.08509149;0.14888511;0.04259574;0.10638936;0.08509149;58.61286663
17/07/2021;0.2564;0;0.2821;0.2051;0.0769;0;0.1795;0;65.51909629
20/07/2021;0.33333333;0;0;0.33333333;0;0.33333333;0;0;50
21/07/2021;0.11762352;0.17653531;0.05881176;0.35297059;0;0.11762352;0.05881176;0.11762352;58.33097171
22/07/2021;0.2;0.0667;0.1333;0.1833;0.1;0.1167;0.15;0.05;54.27738728
24/07/2021;0.2857;0;0.4286;0;0.2857;0;0;0;60.00279994
25/07/2021;0.22727727;0;0.22727727;0.09089091;0.22727727;0;0.18178182;0.04549545;58.33180569
26/07/2021;0.31816818;0.04549545;0.13638636;0.13638636;0.15908409;0.11358864;0.06819318;0.02269773;42.85938728
27/07/2021;0.21212121;0;0.42424242;0.12121212;0.06060606;0.06060606;0.06060606;0.06060606;72
28/07/2021;0.2833;0;0.1667;0.3167;0.0833;0.0333;0.1167;0;63.04943263
29/07/2021;0.25;0.025;0.225;0.25;0.1;0.025;0.075;0.05;63.33333333
30/07/2021;0.25;0;0.5;0.25;0;0;0;0;75
01/08/2021;0.1;0.1;0.2;0.3;0;0.1;0.1;0.1;71.42857143
03/08/2021;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN
05/08/2021;0.21427857;0;0.14288571;0.14288571;0.14288571;0;0.28567143;0.07139286;57.14857028
06/08/2021;0.11111111;0;0.11111111;0.33333333;0.11111111;0;0.22222222;0.11111111;80
07/08/2021;0.13328667;0.06669333;0.13328667;0.06669333;0.26667333;0.06669333;0.19998;0.06669333;50
08/08/2021;0.25;0;0.75;0;0;0;0;0;75
09/08/2021;0.36363636;0;0.09090909;0.36363636;0;0;0.18181818;0;55.55555555
11/08/2021;0;0.2;0.1;0.3;0.2;0.1;0;0.1;66.66666667
