Data;Medo;Alegria;Tristeza;Confianca;Raiva;Antecipacao;Desgosto;Surpresa;Polaridade
03/06/2019;0.20752075;0.11321132;0.16981698;0.11321132;0.11321132;0.09430943;0.13211321;0.05660566;46.8775882
04/06/2019;0.3103;0.0345;0.069;0.2069;0.1724;0.1379;0.0345;0.0345;44.44981472
05/06/2019;0.21427857;0.05359464;0.17858214;0.1249875;0.16958304;0.08929107;0.11608839;0.05359464;53.12335958
06/06/2019;0.0476;0.1905;0.1429;0.2857;0.0476;0.1429;0.0952;0.0476;64.28678566
07/06/2019;0.1042;0.0833;0.0833;0.3333;0.125;0.0625;0.1042;0.1042;68.96209237
08/06/2019;0.13211321;0.05660566;0.13211321;0.20752075;0.16981698;0.15091509;0.05660566;0.09430943;64.28165815
09/06/2019;0.16831683;0.0990099;0.13861386;0.22772277;0.10891089;0.12871287;0.07920792;0.04950495;57.8125
10/06/2019;0.21837816;0.08049195;0.13788621;0.26437356;0.0919908;0.12638736;0.0689931;0.01149885;57.37307473
11/06/2019;0.18746251;0.09378124;0.09378124;0.31243751;0.15626875;0.0624875;0.03129374;0.0624875;59.08958671
12/06/2019;0.24387561;0.02439756;0.24387561;0.07319268;0.19508049;0.04879512;0.09759024;0.07319268;54.16809019
13/06/2019;0.28567143;0.14288571;0.14288571;0.14288571;0.28567143;0;0;0;40.0055991
14/06/2019;0.2069;0.1724;0.1379;0.2414;0.1034;0.0345;0.069;0.0345;50
15/06/2019;0.25;0.05;0.2;0.1;0.2;0.05;0.15;0;50
16/06/2019;0.12243673;0.08162449;0.10203061;0.32659798;0.10203061;0.08162449;0.08162449;0.10203061;67.74703547
17/06/2019;0.14748525;0.09839016;0.19668033;0.18028197;0.09839016;0.09839016;0.11478852;0.06559344;60.52335848
18/06/2019;0.1379;0.1034;0.1724;0.2069;0.069;0.2069;0.069;0.0345;61.11827264
19/06/2019;0.2;0.15;0.2;0.2;0;0.1;0.1;0.05;53.33333334
20/06/2019;0.5;0;0;0;0;0;0;0.5;0
21/06/2019;0.21615677;0.10807838;0.16216757;0.27024595;0.05408918;0.05408918;0.08108378;0.05408918;57.14852046
22/06/2019;0.15791579;0.15791579;0.21052105;0;0.15791579;0.05260526;0.21052105;0.05260526;39.99619989
23/06/2019;0.28121564;0.03129061;0.21873438;0.03129061;0.09377187;0.12496251;0.15625312;0.06248126;44.44641865
24/06/2019;0.1111;0.1111;0.1852;0.1111;0.2222;0.0741;0.0741;0.1111;57.14561234
25/06/2019;0.2286;0.0286;0.1429;0.1714;0.2;0.0857;0.0571;0.0857;54.99562554
26/06/2019;0.1667;0.0667;0.0833;0.1833;0.1167;0.1833;0.1167;0.0833;53.32
27/06/2019;0.1571;0.0714;0.1429;0.1571;0.1143;0.1286;0.1;0.1286;56.76442763
28/06/2019;0.1091;0.1273;0.0909;0.2545;0.1091;0.1273;0.0727;0.1091;59.36748024
29/06/2019;0.16218378;0.05409459;0.13508649;0.32426757;0.08109189;0.08109189;0.08109189;0.08109189;67.9887524
30/06/2019;0.2609;0;0.1739;0.1304;0.1304;0.087;0.1739;0.0435;53.8393489
01/07/2019;0.17241724;0.03450345;0.13791379;0.20692069;0.17241724;0.03450345;0.13791379;0.10341034;62.49773427
02/07/2019;0.22222222;0.11111111;0.22222222;0.11111111;0;0;0.22222222;0.11111111;50
03/07/2019;0.4;0;0.32;0.12;0.04;0;0.12;0;52.38095239
04/07/2019;0.11111111;0.11111111;0;0.44444444;0.11111111;0;0.22222222;0;66.66666667
05/07/2019;0.23682368;0.02630263;0.13161316;0.26322632;0.07890789;0.15791579;0.05260526;0.05260526;60.00911993
06/07/2019;0;0.19998;0;0.19998;0.06669333;0.26667333;0.06669333;0.19998;50
07/07/2019;0.23812381;0.07140714;0.14291429;0.16671667;0.09520952;0.07140714;0.09520952;0.1190119;50.00807624
08/07/2019;0.15381538;0.17951795;0.07690769;0.20512051;0.02560256;0.12821282;0.12821282;0.10261026;45.8313018
09/07/2019;0.16;0.12;0.08;0.2;0.12;0.08;0.08;0.16;50
10/07/2019;0.250025;0.03570357;0.21432143;0.250025;0.07140714;0.10711071;0.07140714;0;61.90666666
11/07/2019;0.15378462;0.10258974;0.12818718;0.23077692;0.05129487;0.12818718;0.10258974;0.10258974;58.3360416
12/07/2019;0.20512051;0;0.23082308;0.12821282;0.20512051;0.02560256;0.12821282;0.07690769;63.64119837
13/07/2019;0.11862372;0.20344069;0.11862372;0.15253051;0.06781356;0.13562713;0.11862372;0.08471694;45.70898682
14/07/2019;0.2308;0.0256;0.1538;0.2821;0.1026;0.0513;0.0769;0.0769;62.96403294
15/07/2019;0.2593;0.037;0.0741;0.2222;0.1852;0.037;0.1111;0.0741;50
16/07/2019;0.1591;0.0909;0.1136;0.2045;0.1136;0.1364;0.1364;0.0455;55.99366308
17/07/2019;0.2105;0.1053;0.2368;0.1053;0.1316;0.0526;0.1053;0.0526;51.99878401
18/07/2019;0.23332333;0;0.16671667;0.30003;0.10001;0.03330333;0.13331333;0.03330333;66.67142857
